timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1.52E+15,0,-1,-1,-1,1,-1,-2,-1
1.52E+15,-2,-1,-1,-1,-3,-1,-2,-2
1.52E+15,-1,-2,-2,-2,-2,-2,0,0
1.52E+15,0,-3,-2,-2,-1,-2,-2,0
1.52E+15,-1,0,-2,0,0,1,0,-1
1.52E+15,-2,0,-1,-1,0,0,2,-2
1.52E+15,0,0,-1,0,0,-1,-1,-1
1.52E+15,0,-1,-2,-2,0,-1,0,0
1.52E+15,1,-2,0,1,-1,0,-2,-1
1.52E+15,-1,-2,-1,1,0,-1,-1,0
1.52E+15,-1,1,0,0,-1,0,-1,-2
1.52E+15,-3,-1,-1,-2,-1,-2,-2,-1
1.52E+15,0,0,-2,-1,-2,-2,0,-2
1.52E+15,-1,0,-1,-2,-1,-1,-1,1
1.52E+15,0,-3,-1,-1,-1,0,-1,-2
1.52E+15,0,-1,0,-1,-1,-1,-1,-1
1.52E+15,-2,0,-1,-1,-3,-1,0,-2
1.52E+15,-1,-2,0,0,-3,-2,-1,-2
1.52E+15,-1,0,-1,-1,-2,0,-2,-1
1.52E+15,-2,0,-2,-3,-1,-2,-2,-3
1.52E+15,-1,-1,-1,-2,-1,-4,0,-1
1.52E+15,-2,-2,-2,0,-1,-2,-1,-1
1.52E+15,-3,0,-2,-1,-2,0,-1,0
1.52E+15,-1,-1,-3,0,-1,-1,-1,0
1.52E+15,-1,0,-1,-2,-1,-2,-1,-1
1.52E+15,0,-1,0,-1,0,-2,0,0
1.52E+15,-1,-1,0,-1,0,-2,-1,-1
1.52E+15,-2,-1,0,-1,0,0,-1,-2
1.52E+15,-1,-2,-1,-1,-2,1,-1,-2
1.52E+15,-1,-1,-1,-4,-1,-2,-1,1
1.52E+15,-1,-1,0,0,0,0,-1,-2
1.52E+15,-2,-2,-1,-1,0,-1,0,-1
1.52E+15,0,0,-2,-1,-1,1,-2,-1
1.52E+15,0,-2,-2,-1,-1,1,-2,-2
1.52E+15,-1,-2,-2,-1,-2,-1,0,-1
1.52E+15,-2,-2,-1,0,0,0,0,0
1.52E+15,-2,-1,-1,-1,0,-1,-1,2
1.52E+15,-1,0,-2,-2,-1,0,-1,-1
1.52E+15,0,0,-1,-2,0,-1,-2,1
1.52E+15,0,-1,-1,0,-4,-3,-4,-1
1.52E+15,-1,-1,-1,-2,-1,-2,0,0
1.52E+15,-1,0,1,0,-3,-2,-1,-2
1.52E+15,0,-2,-1,-2,-2,-1,1,-2
1.52E+15,-2,-1,-1,0,-1,0,0,-1
1.52E+15,0,-2,-1,-2,-1,1,-3,-1
1.52E+15,0,-2,-3,0,-1,-1,-2,-2
1.52E+15,-2,-1,0,-2,-1,-3,-1,-1
1.52E+15,0,-1,-1,-1,-3,0,-2,-1
1.52E+15,-2,-1,0,-1,0,-2,0,-2
1.52E+15,-1,-2,-1,-1,0,-1,-1,-2
1.52E+15,-2,-2,0,0,0,0,-1,-2
1.52E+15,0,-1,-2,0,-1,0,-1,-2
1.52E+15,-2,-2,1,-2,-2,-1,-2,-2
1.52E+15,-1,-1,-1,-2,0,-2,-2,0
1.52E+15,-3,-1,-3,1,-1,-2,-1,-1
1.52E+15,-1,-2,0,-3,-1,-2,-1,0
1.52E+15,-1,0,0,1,1,-1,-1,-1
1.52E+15,-1,0,-1,-1,-2,0,1,-1
1.52E+15,0,1,-2,-1,-1,1,-1,-1
1.52E+15,-2,1,-2,0,-1,0,0,-1
1.52E+15,-3,-2,-3,-1,-3,-2,-1,-1
1.52E+15,1,-2,-1,-1,-2,-1,0,-2
1.52E+15,0,-1,-1,-1,-1,-1,-2,0
1.52E+15,-1,-1,0,0,-1,-1,0,-1
1.52E+15,-1,-2,-1,-2,-1,-1,0,-1
1.52E+15,1,1,-1,-3,1,-1,-2,-2
1.52E+15,0,-1,0,-1,-1,-1,-1,-2
1.52E+15,-1,-1,-1,-1,-2,-2,-2,-1
1.52E+15,-1,-3,-2,0,-1,-1,-2,0
1.52E+15,-2,-1,-2,0,-1,-1,1,-1
1.52E+15,0,-2,-1,-2,-3,-1,-1,-1
1.52E+15,0,-1,-1,-2,0,1,0,-1
1.52E+15,0,-1,0,0,-2,-2,0,0
1.52E+15,-1,-1,-1,-2,-1,-1,-2,-1
1.52E+15,0,1,-3,0,-1,0,0,-1
1.52E+15,-3,-2,-2,-2,-1,0,0,0
1.52E+15,-1,-1,-3,0,-1,-2,-1,-1
1.52E+15,0,0,-1,-1,1,1,-1,0
1.52E+15,0,-2,0,-1,-1,-1,-2,-2
1.52E+15,-2,-2,-2,-2,-2,-1,-1,-1
1.52E+15,-3,-1,0,-1,-1,0,-1,2
1.52E+15,-3,-1,-1,0,1,-1,0,-1
1.52E+15,-2,-1,0,-1,-1,0,-1,-2
1.52E+15,-1,-1,1,0,-2,-1,-3,-1
1.52E+15,0,-1,-1,-2,0,0,-1,-3
1.52E+15,-2,0,-1,0,-4,-2,-1,-1
1.52E+15,-2,-1,-1,-1,-2,-2,1,-1
1.52E+15,-1,0,-1,-2,1,-1,-1,-3
1.52E+15,-1,-1,-1,-2,-2,-1,0,-1
1.52E+15,-2,-1,-1,2,-1,-1,-1,0
1.52E+15,0,-1,-2,-1,-1,-2,1,0
1.52E+15,0,1,-2,0,-2,0,1,-1
1.52E+15,0,-1,-1,-2,-1,-2,-2,-2
1.52E+15,0,-1,0,-1,-1,-2,-2,0
1.52E+15,-2,-1,-2,-1,-1,-1,1,0
1.52E+15,0,-1,-1,0,-2,-2,-1,1
1.52E+15,-1,-1,-1,-2,-1,-1,0,-1
1.52E+15,-1,-2,-2,-1,-1,-1,0,-1
1.52E+15,-1,-1,0,-2,-1,-1,-1,-2
1.52E+15,-1,-1,-1,-2,-1,-2,0,0
1.52E+15,0,-1,0,-1,0,0,-1,-3
1.52E+15,-1,-1,0,-1,-1,-2,0,-3
1.52E+15,-3,-2,-1,0,1,-1,0,-1
1.52E+15,-1,-2,-2,-1,-2,0,-1,-2
1.52E+15,-1,-1,-1,0,-2,-1,-1,-1
1.52E+15,-3,-2,-1,-1,-1,-1,-1,-1
1.52E+15,-1,-2,-2,-1,0,-1,-1,-1
1.52E+15,0,-2,0,0,-1,-3,-1,-1
1.52E+15,-1,-1,-2,-1,-1,-1,-1,-1
1.52E+15,0,-1,-1,-1,-3,-2,-2,-2
1.52E+15,0,0,0,-2,-2,-3,-1,-1
1.52E+15,-1,-2,1,-3,-2,1,0,-2
1.52E+15,-2,0,1,-1,-3,-1,0,-3
1.52E+15,-5,-2,0,-1,0,-1,0,-1
1.52E+15,-2,-1,-1,-1,-1,-1,-1,-1
1.52E+15,0,-1,-1,-3,-2,-2,0,-1
1.52E+15,-1,-2,-1,1,0,0,-1,0
1.52E+15,0,0,-2,-2,-1,1,-1,-1
1.52E+15,-2,0,-1,0,-2,-3,-2,-2
1.52E+15,-3,-3,-2,1,0,0,-1,-2
1.52E+15,-1,-1,-2,-2,-1,-2,-2,-2
1.52E+15,1,-2,-1,-1,-2,-1,-1,0
1.52E+15,0,-1,0,-1,-1,-1,-1,-2
1.52E+15,-1,0,-1,-2,-1,-2,-2,0
1.52E+15,-2,-3,-2,-2,-1,1,-1,-1
1.52E+15,2,-1,0,-2,0,0,-2,-1
1.52E+15,-2,-2,-2,-1,-1,-1,0,0
1.52E+15,0,-1,-2,-1,-1,-1,0,0
1.52E+15,-3,-1,1,-1,0,-1,-2,0
1.52E+15,-2,-1,-2,-2,0,-2,-2,-2
1.52E+15,-1,-2,1,-2,-1,1,0,0
1.52E+15,-2,-1,-1,0,-1,-1,0,0
1.52E+15,1,2,-1,-1,-1,0,1,0
1.52E+15,-2,-1,0,-1,-1,0,-1,0
1.52E+15,0,-2,0,-1,-2,-1,-2,-1
1.52E+15,0,-2,0,-1,-1,0,-2,-1
1.52E+15,0,-1,-1,-1,-1,-1,-2,-2
1.52E+15,0,0,-1,-1,0,-2,-2,-1
1.52E+15,-1,1,1,-1,0,-2,0,-1
1.52E+15,0,0,-2,-2,-1,0,0,-1
1.52E+15,-3,-2,-3,-1,0,-2,-1,-1
1.52E+15,0,-3,-1,-1,-1,-1,-2,-1
1.52E+15,-1,-2,-2,0,-1,0,0,-2
1.52E+15,-1,-2,-1,-1,-1,-3,-3,-4
1.52E+15,0,-2,-1,-1,0,1,0,0
1.52E+15,-2,1,-2,-1,-1,-1,-1,0
1.52E+15,-2,-1,-2,-1,0,-1,-1,-2
1.52E+15,-1,1,-1,-1,-2,1,-2,1
1.52E+15,-2,-2,-1,-2,0,-3,1,-1
1.52E+15,-2,-1,0,1,0,-1,0,-1
1.52E+15,0,-1,1,-1,-1,-2,0,0
1.52E+15,-1,-2,-1,1,-2,-1,-2,1
1.52E+15,0,-2,0,0,-3,0,-2,-1
1.52E+15,-2,-2,-3,-1,-1,-3,1,0
1.52E+15,-1,-1,-1,-2,-1,-1,0,-1
1.52E+15,0,-2,-1,0,0,0,-1,-2
1.52E+15,0,0,-1,-1,-2,0,0,-2
1.52E+15,-1,-2,0,-3,-3,-1,-1,-1
1.52E+15,-1,1,-1,0,-2,0,-2,0
1.52E+15,-1,0,-1,-3,1,-2,-1,-1
1.52E+15,-1,-1,-2,-1,0,-2,-2,-1
1.52E+15,-2,-1,-1,-1,0,-2,-1,-2
1.52E+15,0,-1,-3,-2,0,-1,-1,0
1.52E+15,-2,-1,-1,-1,0,0,2,-2
1.52E+15,-1,1,-1,-1,0,-1,-2,-1
1.52E+15,0,0,-1,-1,-3,-3,-2,-2
1.52E+15,-2,-2,-2,-2,0,0,-1,-1
1.52E+15,-1,-1,0,-1,-2,-1,0,0
1.52E+15,-1,-2,-2,-1,-1,1,0,0
1.52E+15,0,-1,0,-2,-1,1,0,0
1.52E+15,-2,-3,-2,3,0,-2,-2,-1
1.52E+15,-1,1,-1,-2,-1,-1,-2,-1
1.52E+15,-2,-1,-1,-1,-1,-1,0,-2
1.52E+15,-1,0,0,2,-1,-2,0,1
1.52E+15,-4,-4,-3,-1,0,-2,0,-2
1.52E+15,1,-3,-2,-7,-1,-2,0,0
1.52E+15,-2,0,0,5,0,-2,-1,-1
1.52E+15,0,0,-2,0,-3,0,-1,-2
1.52E+15,0,-1,-5,1,-1,0,-1,1
1.52E+15,-2,-1,3,1,-1,-3,0,-2
1.52E+15,-1,-2,-6,-5,0,-1,-1,-1
1.52E+15,-1,0,3,-1,-2,-2,-2,-1
1.52E+15,1,1,3,-1,-3,-2,0,-2
1.52E+15,-1,0,-9,-3,-1,1,-2,1
1.52E+15,1,1,5,-2,-2,-2,-1,-1
1.52E+15,-2,-2,-7,1,1,-2,-2,-4
1.52E+15,-1,-4,5,-6,-4,-1,0,-1
1.52E+15,-1,-2,-1,1,-1,-2,-1,-1
1.52E+15,0,-2,-4,-3,0,0,-2,0
1.52E+15,0,1,-1,3,0,2,0,0
1.52E+15,-2,-1,-14,-8,-4,-2,-1,-2
1.52E+15,-1,1,22,10,1,-3,-2,-4
1.52E+15,0,-2,-16,-5,-2,-1,-1,-1
1.52E+15,-2,-3,2,2,1,0,-2,-1
1.52E+15,-1,0,-3,-1,-1,0,0,1
1.52E+15,-1,-3,-5,-3,-1,-1,-1,0
1.52E+15,-1,0,6,1,-2,-1,-1,0
1.52E+15,-1,-1,0,-3,-1,-2,1,-1
1.52E+15,-1,1,0,-1,0,0,-2,2
1.52E+15,-2,-2,-2,-3,-2,1,-2,-1
1.52E+15,-2,1,6,2,-2,-2,-2,-3
1.52E+15,-3,-1,-5,-4,-2,1,-1,-1
1.52E+15,-1,-1,2,-1,-1,-1,-2,-1
1.52E+15,0,-1,-5,1,-1,1,0,-1
1.52E+15,-2,-1,2,-2,-2,-2,-3,0
1.52E+15,-1,-4,-4,-4,-1,-1,-2,-4
1.52E+15,0,-2,8,3,0,-1,-1,-1
1.52E+15,0,4,-1,-5,0,-1,-2,-1
1.52E+15,-2,-4,12,-3,-5,-3,1,-2
1.52E+15,-1,1,7,-1,0,-1,-2,0
1.52E+15,-3,-9,-11,-2,-4,-1,-2,-2
1.52E+15,0,-1,-1,0,1,-1,-1,-2
1.52E+15,1,-3,-17,-9,0,0,1,-2
1.52E+15,1,2,9,2,-1,-3,0,1
1.52E+15,1,3,-5,0,2,0,-1,0
1.52E+15,-3,-2,-2,-3,-3,-2,1,-1
1.52E+15,-2,-3,-3,1,0,0,-2,-4
1.52E+15,-1,-2,-2,-6,-2,-2,0,-2
1.52E+15,1,2,-4,4,0,0,0,-2
1.52E+15,0,-3,-8,-2,-1,0,0,-1
1.52E+15,1,0,6,7,0,0,-1,0
1.52E+15,-1,-3,-8,-8,-1,0,-1,-2
1.52E+15,0,1,6,0,0,-1,0,-1
1.52E+15,-1,-2,0,4,-3,-3,-2,-1
1.52E+15,-1,-4,2,-8,-2,-2,-1,0
1.52E+15,0,3,-2,14,2,-2,-4,0
1.52E+15,-5,-10,-22,-29,-8,-3,-2,-3
1.52E+15,-1,-5,4,3,1,1,2,-1
1.52E+15,-1,2,-7,0,-2,0,0,-1
1.52E+15,0,0,8,3,1,-2,-1,-1
1.52E+15,-1,0,3,8,1,-1,-2,0
1.52E+15,-3,-3,1,-9,-5,-2,-3,-2
1.52E+15,-2,-5,-46,-8,-1,-2,-3,0
1.52E+15,-1,-2,0,-6,-2,1,-1,0
1.52E+15,-1,2,6,6,2,1,0,-1
1.52E+15,0,2,5,-7,-1,-1,-1,-2
1.52E+15,-1,-2,17,10,2,-1,-1,0
1.52E+15,-3,0,-5,-6,-5,-3,-1,-1
1.52E+15,3,-1,-13,3,2,1,-2,-2
1.52E+15,-2,2,15,8,1,-1,-2,0
1.52E+15,-3,-4,-33,-13,-2,-1,-3,-3
1.52E+15,1,4,56,15,-2,-1,1,-2
1.52E+15,-6,-2,3,-1,-3,-1,0,-1
1.52E+15,0,-2,-19,-16,1,-2,-1,0
1.52E+15,-7,-9,5,5,-4,-4,-2,-3
1.52E+15,0,2,-7,-6,1,-1,0,1
1.52E+15,9,-1,12,6,-4,-4,0,0
1.52E+15,-6,1,1,3,-2,-2,-1,-2
1.52E+15,6,3,9,1,4,1,1,0
1.52E+15,-6,-5,-7,-3,-2,-2,-1,-1
1.52E+15,1,3,16,4,1,-1,-1,0
1.52E+15,9,2,-16,0,0,0,-2,2
1.52E+15,-9,2,28,-1,-2,-2,-1,-3
1.52E+15,0,-7,-28,-3,1,-1,0,-3
1.52E+15,-4,-1,16,1,-2,-2,-1,0
1.52E+15,0,-3,-10,-4,-2,0,-1,0
1.52E+15,2,5,5,5,-2,0,0,1
1.52E+15,-2,-4,-30,-8,0,-1,-3,-3
1.52E+15,-6,0,25,-1,-4,-3,0,-1
1.52E+15,2,-4,-17,-4,-2,0,1,-1
1.52E+15,3,6,-3,2,0,-1,-1,2
1.52E+15,-1,-6,11,-12,-2,-1,0,0
1.52E+15,2,6,-1,11,4,0,-1,1
1.52E+15,-5,-5,18,-3,-6,-3,-2,-4
1.52E+15,-4,-2,-12,0,1,-2,0,-2
1.52E+15,-2,-1,-19,0,0,1,-1,1
1.52E+15,0,3,-17,-8,-1,-1,-2,1
1.52E+15,-2,-4,-9,6,0,2,0,-2
1.52E+15,1,0,9,-7,-2,0,-1,-2
1.52E+15,-2,-3,6,0,-2,-1,-3,-2
1.52E+15,-3,0,-6,-3,-2,1,-1,0
1.52E+15,-2,1,6,5,0,-1,-2,-1
1.52E+15,11,3,-1,3,-2,0,-2,-3
1.52E+15,1,0,1,2,-4,-1,0,0
1.52E+15,1,-4,-16,-5,-2,0,0,-1
1.52E+15,3,-2,4,-5,1,-3,0,2
1.52E+15,-4,-2,6,3,0,-2,-2,-1
1.52E+15,-22,-3,-8,-4,1,0,-1,-7
1.52E+15,11,-2,-5,1,-1,-2,1,0
1.52E+15,-12,3,1,-2,-2,-1,-3,-6
1.52E+15,7,-7,2,0,0,0,0,3
1.52E+15,6,4,0,2,-1,0,0,1
1.52E+15,-9,-5,5,-4,-4,-2,-1,-4
1.52E+15,-5,3,-2,-7,-2,0,0,3
1.52E+15,-2,3,16,6,3,0,-2,-2
1.52E+15,-3,-7,-20,2,-2,-1,-1,-1
1.52E+15,5,2,-3,5,1,0,-3,-2
1.52E+15,-16,-1,-4,-6,-3,-1,-1,-3
1.52E+15,-8,-7,-19,-7,-5,-4,-2,-2
1.52E+15,16,7,16,-1,1,-1,1,1
1.52E+15,-13,-3,-2,-1,-1,-3,-3,-6
1.52E+15,27,6,2,10,2,1,3,6
1.52E+15,-23,-2,4,-9,-4,0,-1,-1
1.52E+15,2,-5,3,1,-2,-2,-2,0
1.52E+15,1,-1,-10,-6,1,-1,-1,1
1.52E+15,-6,1,12,9,-3,2,-3,-4
1.52E+15,3,1,1,0,-1,-1,0,-2
1.52E+15,2,-1,-7,-4,-1,-2,-2,-2
1.52E+15,-4,-2,3,-1,1,1,1,-1
1.52E+15,5,-1,-3,0,-5,-4,-2,-2
1.52E+15,7,0,-14,-2,1,1,0,-1
1.52E+15,0,-1,18,4,-3,-1,-1,0
1.52E+15,-1,2,-2,-4,-1,0,1,1
1.52E+15,8,4,-18,-6,0,-1,-3,-5
1.52E+15,-27,-11,-2,0,-2,-1,-1,1
1.52E+15,11,1,-4,-6,0,-2,1,1
1.52E+15,1,-4,16,-1,-7,-3,-3,-3
1.52E+15,2,1,9,2,2,-2,1,2
1.52E+15,13,-5,-20,-8,-4,-2,-3,-3
1.52E+15,-3,5,3,4,2,1,0,-2
1.52E+15,3,-2,-2,-1,-1,-3,-1,2
1.52E+15,-2,0,-5,0,-1,-1,-2,-3
1.52E+15,-2,-1,2,1,0,-1,1,-1
1.52E+15,-1,-1,-3,-1,1,0,-1,1
1.52E+15,16,0,6,2,0,-2,-3,-1
1.52E+15,-9,-4,-4,-3,1,-1,0,-1
1.52E+15,-9,4,8,-5,-1,-3,-2,-1
1.52E+15,16,2,-8,12,1,0,1,-1
1.52E+15,-10,0,-9,-2,0,0,-1,-1
1.52E+15,-2,-1,38,4,-3,-3,-2,0
1.52E+15,4,-6,-46,-3,-3,-2,-1,0
1.52E+15,-1,1,-2,-11,0,0,-1,1
1.52E+15,17,5,-6,-7,-1,-1,-1,-3
1.52E+15,-34,-12,16,7,-3,-1,-3,-1
1.52E+15,13,0,5,5,1,-4,-3,-4
1.52E+15,5,-5,3,-5,-1,-1,0,2
1.52E+15,-25,-10,2,-5,-3,-3,-3,-5
1.52E+15,-1,3,-8,-5,-1,-1,0,-1
1.52E+15,10,7,11,-2,0,2,2,5
1.52E+15,-16,-2,-3,10,-1,-2,-1,-1
1.52E+15,3,4,-1,-3,-1,-1,0,0
1.52E+15,-6,-7,-8,0,-3,-1,-1,-4
1.52E+15,-19,0,26,-3,-3,-1,-1,-5
1.52E+15,1,-5,-21,-10,-3,-3,-3,-5
1.52E+15,2,3,3,8,5,1,0,1
1.52E+15,-1,-4,-4,-8,-4,-2,-3,-3
1.52E+15,14,0,4,1,2,2,1,-4
1.52E+15,-28,-1,7,-3,-2,-1,0,-2
1.52E+15,-8,-17,-19,-3,-1,-3,-2,-1
1.52E+15,5,9,3,3,4,0,1,-2
1.52E+15,9,4,11,0,-1,1,1,3
1.52E+15,22,2,-11,-4,-4,-3,-4,0
1.52E+15,-8,4,5,-1,-2,0,0,-2
1.52E+15,2,0,-1,-3,0,0,1,3
1.52E+15,3,5,6,13,1,0,0,2
1.52E+15,-9,-2,9,-9,-3,-2,-1,-2
1.52E+15,-5,-5,-21,-2,-3,-3,-2,-2
1.52E+15,5,-4,2,-4,-1,0,-2,-1
1.52E+15,-1,-3,-9,-9,-5,-2,-1,3
1.52E+15,-1,5,23,14,3,0,0,-1
1.52E+15,3,1,8,-1,-1,-1,0,0
1.52E+15,-4,-11,-58,-13,-5,-2,-3,-2
1.52E+15,-2,1,4,3,1,1,-1,0
1.52E+15,-2,5,-1,-3,1,-1,-2,0
1.52E+15,3,1,-1,0,-5,-3,1,2
1.52E+15,22,-4,-2,6,1,0,0,1
1.52E+15,-9,-4,17,4,0,1,-2,-3
1.52E+15,2,-3,-19,-10,-1,0,-1,-4
1.52E+15,-13,-1,-3,4,0,1,0,-1
1.52E+15,-9,5,10,1,1,0,-1,1
1.52E+15,18,2,9,-4,-2,-2,-1,5
1.52E+15,-8,-6,-17,-2,-4,0,0,-2
1.52E+15,-2,1,21,-5,3,-1,-1,0
1.52E+15,5,-6,-3,-1,-2,-3,-2,-3
1.52E+15,-1,2,-18,4,0,1,1,-2
1.52E+15,-8,0,1,-12,-2,-1,-1,1
1.52E+15,16,-1,-8,2,-3,-2,-2,-2
1.52E+15,3,0,4,6,0,-1,-1,-1
1.52E+15,1,7,3,1,-2,-2,0,-2
1.52E+15,-16,-6,-8,-5,-4,-2,-2,-3
1.52E+15,-12,-7,13,12,2,0,-1,-2
1.52E+15,13,2,-1,-6,-3,-3,-1,1
1.52E+15,-8,0,-16,-3,0,-2,-2,-1
1.52E+15,12,2,9,5,-1,-1,-1,0
1.52E+15,-10,4,-6,-2,0,1,0,3
1.52E+15,-8,-1,6,4,-2,1,-2,-3
1.52E+15,-10,-14,-31,-8,-1,-1,-2,-6
1.52E+15,-2,3,5,2,-3,-2,-14,-3
1.52E+15,18,4,14,-1,-1,3,14,3
1.52E+15,-18,-8,-18,-7,1,-1,-4,-3
1.52E+15,0,8,29,6,2,2,1,0
1.52E+15,-7,-9,-54,2,-7,-2,-3,-1
1.52E+15,-1,-3,-2,-7,-3,0,-3,-4
1.52E+15,0,-3,5,-2,-1,-2,1,0
1.52E+15,-14,-8,9,1,-3,-1,-2,-4
1.52E+15,12,7,-6,5,3,0,1,2
1.52E+15,-3,-6,4,-15,-5,-3,-6,-1
1.52E+15,2,2,-5,3,1,0,1,-3
1.52E+15,-34,0,-21,-4,0,-1,-3,-3
1.52E+15,51,-1,24,10,3,2,6,9
1.52E+15,-25,5,-7,2,-2,-1,-5,-2
1.52E+15,-5,-1,-15,-6,-1,-1,-3,-1
1.52E+15,14,-5,1,3,0,-2,-1,1
1.52E+15,-20,2,10,-4,0,1,2,-7
1.52E+15,24,-2,-27,-3,-3,-1,0,5
1.52E+15,24,2,16,1,-2,-2,1,2
1.52E+15,-8,7,15,-9,-3,-3,0,-2
1.52E+15,-24,-11,-8,3,-1,-2,-2,-3
1.52E+15,16,4,21,14,5,0,-4,-4
1.52E+15,9,-5,8,-19,-8,-1,-1,0
1.52E+15,-16,-8,-37,-8,-2,-4,-3,-5
1.52E+15,-19,-6,1,-7,-4,-5,-5,-4
1.52E+15,2,8,13,7,0,1,0,0
1.52E+15,1,-3,-8,-5,-3,-2,1,2
1.52E+15,19,5,2,-2,0,0,0,1
1.52E+15,-2,-2,18,8,-1,-1,-1,-5
1.52E+15,-8,-6,-19,-14,-2,-2,-3,-1
1.52E+15,-12,0,-4,5,-3,-4,-3,-6
1.52E+15,12,4,22,-6,-2,0,-1,-1
1.52E+15,0,-7,-11,-16,-3,0,5,6
1.52E+15,-13,1,27,9,0,-3,-2,1
1.52E+15,-17,-15,-29,1,-1,-1,-6,-7
1.52E+15,7,-6,4,-6,-3,-3,-3,3
1.52E+15,-12,-1,14,10,4,2,2,2
1.52E+15,-18,-3,-19,-10,-2,-2,-3,-8
1.52E+15,9,17,49,11,3,-2,-4,-2
1.52E+15,-25,-6,-56,-6,-4,-2,0,-7
1.52E+15,7,-2,30,7,3,-1,-1,-1
1.52E+15,3,-16,-27,-17,-4,-2,0,0
1.52E+15,19,13,16,6,1,1,4,4
1.52E+15,0,-9,20,17,-5,-2,-6,-5
1.52E+15,-4,1,15,-1,0,1,4,4
1.52E+15,0,21,-21,0,0,0,-2,0
1.52E+15,-32,-15,17,-6,-1,1,2,0
1.52E+15,34,-6,-2,-6,-1,2,2,9
1.52E+15,-1,8,-12,-1,-2,-4,-4,-9
1.52E+15,4,-4,13,11,2,1,0,2
1.52E+15,11,16,-7,-5,-1,0,0,1
1.52E+15,-17,-4,-12,12,5,4,5,3
1.52E+15,-12,-3,24,1,-3,-1,-3,-7
1.52E+15,37,-3,-18,-12,-4,-2,-1,6
1.52E+15,-2,-2,20,6,-2,-4,-6,-5
1.52E+15,-5,0,-6,-1,1,-3,0,4
1.52E+15,22,9,-5,-8,0,-2,-2,5
1.52E+15,-2,10,1,-7,-5,-5,-4,-8
1.52E+15,-19,-20,5,6,-3,1,1,-3
1.52E+15,13,-12,22,-1,7,0,-1,-4
1.52E+15,-17,4,-18,-6,-5,-4,-2,1
1.52E+15,-35,-12,3,-8,-5,-5,-4,-8
1.52E+15,19,7,-21,15,2,-2,2,2
1.52E+15,2,4,14,-9,-1,1,-2,0
1.52E+15,-11,1,5,3,-2,1,2,5
1.52E+15,7,15,-5,-2,-2,-3,-2,-5
